code,name,stockType,closePrice,reate,tradeAmount,market_value,PER,결산월,listingDate,categoryA,categoryB,categoryC,faceValue,issuedStocks,price,high,low,transactionPrice,TotalAssets,sales,operationProfit,salesGrowthRate,DPS,ROA,ROE
001520,동양,보통주,1160,-2.16,670442,2769,-882.76,12,19760625,소재,소재,건축소재,500,238684063,1170,1195,1165,1528,10174,5391,-20118,1.76,40,-.23,-.05
042700,한미반도체,보통주,10250,-5.37,669169,5279,24.06,12,20050722,IT,반도체,반도체 및 관련장비,200,51501501,10850,11100,10800,4526,2575,1204,13725,-44.56,100,7.65,8.85
009290,광동제약,보통주,9850,-.61,658447,5163,15.12,12,19891117,의료,제약 및 바이오,제약,1000,52420851,10250,10300,9880,8572,7928,12383,41803,4.92,80,2.97,5.57
033180,필룩스,보통주,3255,.15,651260,2931,-48.51,12,20011226,필수소비재,생활용품,가정생활용품,500,90043128,3255,3305,3250,1609,4168,1351,2904,22.82,,-3.24,-5.29
007210,벽산,보통주,2080,-.24,644467,1426,-47.63,12,19720104,산업재,자본재,건축자재,500,68560000,2015,2150,2000,3416,4627,4335,-3811,.26,,-.37,-1.18
012030,디비아이엔씨,보통주,704,.43,636169,1416,40.19,12,19930106,IT,소프트웨어,IT 서비스,500,201173933,702,703,692,239,3632,2385,18493,.59,,1.35,2.53
047050,포스코인터내셔널,보통주,14600,-4.11,625434,18013,10.99,12,20010323,산업재,자본재,무역,5000,123375149,15200,15350,14800,10584,89594,244226,605318,-2.98,700,2.15,7.06
035720,카카오,보통주,340000,-2.65,622592,300043,-42.9,12,20170710,IT,소프트웨어,인터넷 서비스,500,88247819,351500,352000,345500,131070,87373,30701,206786,27.02,127,-4.1,-5.81
002410,범양건영,보통주,5250,-4.76,621118,1304,4.12,12,19880525,산업재,자본재,건설,1000,24831982,5690,5710,5440,2185,1385,2761,11452,77.4,,15.35,32.82
003530,한화투자증권,보통주,1850,-.27,614560,3969,4.09,12,19861125,금융,증권,증권,5000,214547775,1780,1865,1755,2918,98783,3483,111879,9.46,,1.14,9.36
001500,현대차증권,보통주,11600,2.59,614061,3403,4.32,12,19900609,금융,증권,증권,5000,29337111,10450,11400,10450,12867,70307,2529,98440,16.08,600,1.05,7.93
114090,그랜드코리아레저,보통주,12750,2.35,609522,7887,16.62,12,20091119,경기소비재,소비자 서비스,호텔 및 레저,500,61855670,12750,12750,12450,4262,9094,4908,96803,2.17,659,8.64,12.62
017370,우신시스템,보통주,3305,-3.03,606576,605,15.8,12,20020528,경기소비재,자동차 및 부품,자동차부품,500,18314054,3280,3725,3280,13867,3127,3004,1334,-.87,,1.74,5.18
001200,유진투자증권,보통주,3900,-1.03,594418,3778,5.37,12,19870824,금융,증권,증권,5000,96866418,3775,3995,3715,4741,77384,2460,58226,1.16,70,.55,5.36
030720,동원수산,보통주,9190,-3.48,591892,428,7.78,12,19961122,필수소비재,음식료 및 담배,식료품,5000,4653805,9000,10200,8950,22966,987,1640,15149,15.47,,5.99,12.71
003000,부광약품,보통주,25500,-1.57,591315,16534,-128.89,12,19880805,의료,제약 및 바이오,제약,500,64837978,27150,27150,25700,14650,3885,1682,9537,-13.4,190.48,-1.69,-2
090370,메타랩스,보통주,1150,-.87,588053,732,-2.88,12,20061226,경기소비재,내구소비재 및 의류,섬유 및 의복,500,63689937,1150,1170,1140,139,983,869,-2018,83.42,,-24.7,-40.07
012450,한화에어로스페이스,보통주,27100,4.24,585770,13721,13.72,12,19870527,산업재,상업서비스,상업서비스,5000,50630000,26250,26400,25900,3522,87084,52641,165226,18.21,,2.02,5.45
002620,제일파마홀딩스,보통주,20400,5.39,582796,3259,-3,12,19880120,의료,제약 및 바이오,제약,500,15973355,19550,19950,19300,866,8465,7311,9007,412.23,70,-10.85,-20.52
145210,세화아이엠씨,보통주,800,-.5,578089,1211,-9.39,12,20150319,경기소비재,자동차 및 부품,자동차부품,500,81411942,842,844,801,356,1585,994,-10507,-17.72,,-3.35,-22.79
011700,한신기계공업,보통주,1645,.3,569126,534,33.55,12,19870724,산업재,자본재,기계,500,32446151,1630,1655,1630,323,940,528,2170,-1.01,15,1.75,2.01
000020,동화약품,보통주,19800,3.03,567794,5530,24.69,12,19760324,의료,제약 및 바이오,제약,1000,27931470,19850,20050,19000,12065,3760,3072,9918,.18,120,2.52,3.14
023800,인지컨트롤스,보통주,10300,-1.46,551819,1561,-9.07,12,19970623,경기소비재,자동차 및 부품,자동차부품,500,15160128,10900,11050,10350,7702,5079,4942,5594,-1.98,100,-1.62,-4.47
192650,드림텍,보통주,12450,-.8,545153,7731,16.67,12,20190314,IT,하드웨어,휴대폰 및 관련부품,100,62115554,13300,13300,12550,7294,3771,5597,30460,-6.96,160,7.07,13.24
016360,삼성증권,보통주,34250,.29,535887,30585,8.8,12,19880328,금융,증권,증권,5000,89300000,33050,34500,32850,32417,447296,12218,517559,7.72,1700,.94,8.15
086280,현대글로비스,보통주,188500,-1.59,535790,70688,10.68,12,20051226,산업재,운송,육상운수,500,37500000,196500,197500,188000,126628,101297,182701,876538,8.33,3500,5.34,11.25
003410,쌍용양회공업,보통주,5680,-.18,534289,28619,21.86,12,19750503,소재,소재,건축소재,1000,503859595,5700,5720,5650,3428,33288,15385,228411,1.89,420,3.89,7.01
000300,대유플러스,보통주,795,-.63,532417,911,5.23,12,19750609,경기소비재,자동차 및 부품,자동차부품,500,114588434,827,827,800,527,10900,5300,39607,5.29,,2.89,16.75
123890,한국자산신탁,보통주,3900,-2.82,528925,4835,4.66,12,20160713,금융,부동산,부동산,500,123977752,3865,4165,3845,7291,12383,2233,114071,-1.46,181.82,7.98,14.28
033270,한국유나이티드제약,보통주,48850,2.15,525020,7936,9.62,12,20071023,의료,제약 및 바이오,제약,500,16244822,47900,49800,47450,20282,3312,2213,34479,4.42,330,9.77,12.79
000080,하이트진로,보통주,35100,-3.28,501806,24617,-48.8,12,20091019,필수소비재,음식료 및 담배,음료,5000,70133611,37150,37200,36100,9732,32709,20351,88247,7.93,700,-1.27,-3.86
000060,메리츠화재해상보험,보통주,15500,1.94,497951,17620,6.75,12,19560702,금융,보험,보험,500,113680000,14550,15450,14400,13562,232157,80830,352756,13.73,850,1.38,12.76
005950,이수화학,보통주,10850,0,496780,2504,-21.38,12,19880428,소재,소재,화학,5000,23076742,11200,11300,10800,8228,10680,15162,9431,-.97,373.83,-1.89,-2.4
032830,삼성생명보험,보통주,63100,.16,490868,126200,15.24,12,20100512,금융,보험,보험,500,200000000,60700,63500,60500,52311,3127623,162011,1252581,.41,2650,.35,3.03
241560,두산밥캣,보통주,32150,0,482181,32230,12.65,12,20161118,산업재,자본재,기계,500,100249166,31150,32850,30850,42772,67042,45096,477015,13.57,1200,4.14,7.05
004140,동방,보통주,1915,.52,472195,701,-6.4,12,19880810,산업재,운송,운송인프라,1000,37239172,1870,1935,1850,1652,6284,6330,20945,20.25,,-1.47,-8.33
035250,강원랜드,보통주,22950,.22,459889,49099,18.92,12,20030904,경기소비재,소비자 서비스,호텔 및 레저,500,213940500,23050,23050,22600,11076,44381,15201,501153,5.7,900,7.72,9.16
066570,LG전자,보통주,89600,1.34,453141,146628,416.75,12,20020422,경기소비재,내구소비재 및 의류,내구소비재,5000,163647814,90300,90300,87500,53055,448599,623062,2436139,1.57,750,.4,.22
204320,만도,보통주,34400,2.18,452730,16153,14.96,12,20141006,경기소비재,자동차 및 부품,자동차부품,1000,46957120,34600,34800,33650,17681,45956,59819,218566,5.6,550,2.62,7.55
035420,네이버,보통주,286500,-2.27,451654,470615,52.72,12,20081128,IT,소프트웨어,인터넷 서비스,100,164263395,295000,296000,292000,122388,122995,65934,710070,18.02,376,3.58,10.56
007110,일신석재,보통주,2030,-.25,451182,1572,206.14,12,19860304,소재,소재,건축소재,500,77456610,2070,2075,2030,906,873,667,1754,23.12,,1.09,1.77
004100,태양금속공업,보통주,1015,.49,450549,373,-2.58,12,19760525,경기소비재,자동차 및 부품,자동차부품,500,36700000,1015,1020,1005,88,3937,4709,-17625,4.83,5,-5.61,-26.3
008930,한미사이언스,보통주,61700,4.86,449282,40729,82.35,12,19880620,의료,제약 및 바이오,제약,500,66011149,59600,59600,58000,6106,9108,8166,16145,15.34,196.08,3.36,4.73
000240,한국테크놀로지그룹,보통주,16750,-2.69,447799,15581,8.85,12,19681227,경기소비재,자동차 및 부품,자동차부품,500,93020173,16750,17200,16700,14013,36071,8476,170876,-.04,350,4.6,4.71
000430,대원강업,보통주,3990,-1,447440,2474,13.13,12,19770622,경기소비재,자동차 및 부품,자동차부품,500,62000000,4130,4200,3930,3360,10480,9602,26939,-3.54,115,1.99,3.39
077500,유니퀘스트,보통주,10000,-2.5,442777,2730,7.14,12,20040805,IT,반도체,반도체 및 관련장비,500,27297225,10500,11000,10250,10380,3497,3353,6862,26.24,150,6.66,12.68
018880,한온시스템,보통주,12000,-.83,432635,64056,18.69,12,19960731,경기소비재,자동차 및 부품,자동차부품,100,533800000,12500,12550,12050,7149,70824,71542,483810,20.49,320,5.19,14.98
010060,오씨아이,보통주,62700,2.23,420216,14954,-1.88,12,19850709,에너지,에너지,에너지 시설 및 서비스,5000,23849371,61500,63800,61100,26404,48112,26051,-180605,-16.29,,-15.42,-26.19
003470,유안타증권,보통주,2875,0,417920,5738,7.52,12,19880121,금융,증권,증권,5000,199596576,2835,2915,2795,1592,123423,3797,71811,-10.62,,.67,6.6
353200,대덕전자,보통주,10550,.47,405749,5213,,,20200521,IT,하드웨어,전자 장비 및 기기,500,49416925,10450,10850,10350,5633,,,,,,,
051910,LG화학,보통주,650000,1.69,405718,458850,79.31,12,20010425,소재,소재,화학,5000,70592343,623000,642000,621000,325160,340244,286250,895648,1.57,2000,1.19,1.84
002070,비비안,보통주,3415,.15,399226,913,-57.46,12,19760713,경기소비재,내구소비재 및 의류,섬유 및 의복,500,26735890,3530,3530,3385,2223,1333,2001,-465,-5.35,,-1.77,-2.12
009440,케이씨그린홀딩스,보통주,4300,2.44,398238,965,13.23,12,19941105,산업재,상업서비스,상업서비스,500,22434980,4315,4315,4170,747,8161,6989,21512,30.71,60,1.93,4.61
001450,현대해상화재보험,보통주,25900,1.35,389470,23155,8.95,12,19890825,금융,보험,보험,500,89400000,24000,25550,23650,16835,463938,134844,395348,3.77,880,.59,6.23
026940,부국철강,보통주,4875,-2.15,388787,975,56.89,12,20081014,소재,소재,금속 및 광물,500,20000000,5050,5080,4925,1782,1223,1323,316,-7.09,75,1.49,1.64
005320,국동,보통주,3815,-.92,385862,1477,-7.04,12,19961224,경기소비재,내구소비재 및 의류,섬유 및 의복,500,38796946,4015,4030,3840,2602,1333,2231,-4238,1.61,,-3.1,-7.06
003670,포스코케미칼,보통주,74500,-2.01,380999,45436,29.46,12,20190529,소재,소재,화학,500,60988220,78100,79000,76000,21404,17301,14838,89855,7.24,400,7.56,11.57
129260,인터지스,보통주,2345,-1.49,378664,698,-2.46,12,20111216,산업재,운송,해상운수,500,29747874,2505,2505,2375,528,4200,4782,6479,-2.9,,-9.89,-14.2
011500,한농화성,보통주,8200,1.1,378162,1282,6.67,12,20030109,소재,소재,화학,500,15637042,8400,8420,8090,2201,1634,2047,11950,-8.3,150,6.12,8.58
249420,일동제약,보통주,16000,-1.88,378096,3809,-28.3,12,20160831,의료,제약 및 바이오,제약,1000,23803285,16000,16400,15900,1939,6127,5175,-1373,2.69,,-2.28,-5.08
006340,대원전선,보통주,973,.41,373728,691,-100.75,12,19880504,산업재,자본재,전기장비,500,71016967,978,978,963,461,1896,4013,1004,-6.56,,-.43,-1.01
012330,현대모비스,보통주,234500,.21,372397,222903,10.73,12,19890905,경기소비재,자동차 및 부품,자동차부품,5000,95054694,228000,234500,226000,85992,466061,380488,2359257,8.25,4000,5.12,7.28
075580,세진중공업,보통주,9150,1.86,371934,3511,74.33,12,20151130,산업재,자본재,조선,500,38372720,9350,9510,8920,5083,4086,2959,9355,35.58,20,.8,1.51
004430,송원산업,보통주,15000,0,369331,3600,10.74,12,19770625,소재,소재,화학,500,24000000,15200,15550,14950,7429,8943,8143,59292,3.25,150,3.96,8.24
001340,백광산업,보통주,3370,0,367183,1514,6.89,12,19760610,소재,소재,화학,500,44918407,3315,3415,3310,1732,3288,1684,21205,-4.04,75,5.12,9.98
027970,세하,보통주,1680,-.3,366618,967,5.57,12,19960703,소재,소재,종이 및 목재,1000,57562997,1735,1740,1685,617,1878,1777,14104,.23,,6.12,34.66
000210,대림산업,보통주,83300,2.04,366369,28988,5.25,12,19760202,산업재,자본재,건설,5000,34800000,79500,83100,79500,33942,134452,97001,1130121,-11.69,1300,5.41,11.74
330590,롯데위탁관리부동산투자회사,보통주,5360,-.37,365213,9218,,12,20191030,,,,500,171968884,5290,5420,5280,3381,4568,20,1549,,,,
002990,금호산업,보통주,7410,-4.05,361599,2715,35.65,12,19760626,산업재,자본재,건설,5000,36633924,7340,7740,7220,5483,13374,15977,55477,16.05,500,.93,3.2
004710,한솔테크닉스,보통주,9520,1.79,359741,3057,38.81,12,19880706,IT,하드웨어,휴대폰 및 관련부품,5000,32109878,9460,9490,9250,2162,4953,9722,25466,15.48,,1.28,2.79
033780,케이티앤지,보통주,85400,.35,355879,117248,12.42,12,19991008,필수소비재,음식료 및 담배,담배,5000,137292497,83600,85400,82900,52445,107121,49632,1382018,11,4400,9.96,12.39
009150,삼성전기,보통주,140500,2.49,354996,104945,18.86,12,19790227,IT,하드웨어,전자 장비 및 기기,5000,74693696,139500,140000,136000,51772,86742,80408,733969,.48,1100,6.1,10.18
085310,엔케이,보통주,1025,-.98,353047,820,-3.4,12,20080124,산업재,자본재,조선,500,79983352,1065,1075,1030,352,1458,1085,-6542,.02,,-15.15,-25.29
103140,풍산,보통주,26900,-2.97,349422,7539,37.86,12,20080730,소재,소재,금속 및 광물,5000,28024278,26850,28300,26750,27495,25625,24513,41143,-11.65,400,.67,1.28
226320,잇츠한불,보통주,29200,.68,346773,6403,-89.69,12,20151228,필수소비재,생활용품,개인생활용품,500,21929315,29100,29600,28700,8621,5394,2045,10932,-4.51,100,1.38,-1.11
001380,에스지충방,보통주,1910,-1.31,344359,859,102.96,12,19760629,경기소비재,자동차 및 부품,자동차부품,500,44964143,1925,1970,1905,763,2041,1258,3861,-6.5,,.37,.59
002920,유성기업,보통주,2780,3.42,340632,721,3.97,12,19881010,경기소비재,자동차 및 부품,자동차부품,500,25947500,2680,2700,2620,364,3964,2596,12245,5.26,200,5.36,6.47
008040,사조동아원,보통주,875,-1.71,338930,1235,155.66,12,19890624,필수소비재,음식료 및 담배,식료품,500,141144600,875,894,864,582,4669,4122,12454,-.19,,.19,.49
004720,우리들제약,보통주,13300,.75,336710,1957,246.51,12,19900615,의료,제약 및 바이오,제약,500,14712933,14100,14150,13200,6932,1000,951,1187,6.77,,.24,.54
089470,HDC현대EP,보통주,5940,1.01,335303,1895,12.13,12,20060925,경기소비재,자동차 및 부품,자동차부품,500,31900000,6060,6100,5820,2334,5473,8351,34065,-8.31,120,2.3,4.66
093240,형지엘리트,보통주,1945,.51,334755,606,-25.64,06,20090928,경기소비재,내구소비재 및 의류,섬유 및 의복,500,31154798,1990,1990,1930,668,1159,1479,1829,-4.35,,-1.09,-2.02
007660,이수페타시스,보통주,4020,-.25,334028,1659,-1.85,12,20031007,IT,하드웨어,전자 장비 및 기기,1000,41268398,4160,4210,4000,1609,4167,5142,-23958,-8.23,60,-19.75,-71.84
071050,한국투자금융지주,보통주,73100,1.23,331350,40736,5.28,12,20030721,금융,증권,증권,5000,55725992,71500,73900,70500,47006,607663,14001,941784,21.1,2900,1.36,18.14
001290,상상인증권,보통주,1065,2.82,320093,1024,-14.26,12,19880923,금융,증권,증권,1000,96108437,1035,1040,1010,50,4714,166,-5401,62.32,,-1.65,-6.42
357120,코람코에너지플러스위탁관리부동산투자회사,보통주,4940,.1,317295,3439,,11,20200831,,,,500,69620000,4920,4935,4910,1457,,,,,,,
005420,코스모화학,보통주,8110,-2.1,312487,2118,-8.4,12,19870723,소재,소재,화학,1000,26110825,8460,8540,8200,1811,5142,4068,-5223,-40,,-3.7,-12.16
005440,현대그린푸드,보통주,7730,-.39,307262,7553,21.13,12,19890822,경기소비재,소비자 서비스,호텔 및 레저,500,97704482,7610,7760,7570,3807,29666,31243,89887,-3.92,210,2.2,3.2
251270,넷마블,보통주,127000,-.39,304384,109020,50.68,12,20170512,IT,소프트웨어,게임 소프트웨어,100,85842838,132000,132000,127000,72639,58061,21787,202652,7.79,,3.02,3.53
008770,호텔신라,보통주,76500,-.26,300633,30025,21.4,12,19910312,경기소비재,유통,도소매,5000,39248121,76400,77600,76400,20859,35273,57173,295860,21.29,350,5.81,20.16
001360,삼성제약,보통주,3680,-.54,298940,2265,35.94,12,19750704,의료,제약 및 바이오,제약,500,61549713,3725,3735,3685,834,1685,446,-6471,-4.12,,4.18,5.02
003540,대신증권,보통주,13900,2.16,295495,7058,10.95,12,19751001,금융,증권,증권,5000,50773400,12800,13600,12800,6068,194373,4775,99678,-7.08,1000,.49,4.79
001800,오리온홀딩스,보통주,12950,-.39,290354,8113,23.05,12,19750627,필수소비재,음식료 및 담배,식료품,500,62645422,12800,13100,12650,4002,43663,21036,266660,5.3,650,3.59,2.54
241590,화승엔터프라이즈,보통주,14550,-1.72,289366,8808,16.43,12,20161004,경기소비재,내구소비재 및 의류,섬유 및 의복,500,60536670,14650,14900,14350,2366,9789,12016,85444,36.66,45,7.5,19.87
002360,SH에너지화학,보통주,802,-.12,289105,891,-39.73,12,19851223,소재,소재,화학,500,111133730,798,806,796,336,1234,1409,-3131,-23.28,,-2.51,-2.84
123690,한국화장품,보통주,13450,2.23,285677,2161,-10.12,12,20100601,필수소비재,생활용품,개인생활용품,500,16068000,13250,13350,13050,1688,813,1312,-17394,-14.74,,-19.54,-39.16
028260,삼성물산,보통주,104000,-.48,285334,194363,19.77,12,20141218,산업재,자본재,복합 산업,100,186887081,103500,104500,102500,22418,459055,307615,866770,-1.27,2000,2.37,4.77
082640,동양생명보험,보통주,3430,-.44,284080,5535,5.6,12,20091008,금융,보험,보험,5000,161358585,3225,3445,3200,2821,339480,45264,114202,6.19,230,.35,4.73
091090,세원셀론텍,보통주,2800,-.89,280335,1748,-30.86,12,20060731,에너지,에너지,에너지 시설 및 서비스,500,62435511,2870,2950,2810,1260,3587,1819,1588,35.95,,-1.65,-3.3
139480,이마트,보통주,149000,-4.03,279676,41535,15.2,12,20110610,경기소비재,유통,도소매,5000,27875819,152000,155500,149000,43512,210948,190629,150653,11.81,2000,1.18,2.75
285130,SK케미칼,보통주,314500,3.02,278049,36927,79.34,12,20180105,소재,소재,화학,5000,11741396,311500,318500,304000,110375,21317,14272,80338,4.35,450,.25,1.51
082740,HSD엔진,보통주,4915,-2.14,278022,1619,-3.55,12,20110104,산업재,자본재,조선,1000,32947142,5030,5190,5010,3125,8301,6743,-21838,31.87,,-5.27,-19.76
079160,씨제이씨지브이,보통주,20800,-1.92,277185,7301,-4.68,12,20041224,경기소비재,미디어,미디어,500,35100000,21200,21350,21000,4068,45240,19423,121975,9.77,,-7.08,-57.6
272210,한화시스템,보통주,11150,1.79,274367,12291,14.66,12,20191113,산업재,상업서비스,상업서비스,5000,110230389,10950,11000,10750,3347,24092,15460,85762,36.94,310,3.38,8.15
011170,롯데케미칼,보통주,249000,2.61,272682,85346,10.74,12,19910530,소재,소재,화학,5000,34275419,239000,249500,238500,87533,200431,151235,1107259,-5.91,6700,3.71,5.51
074610,이엔플러스,보통주,3810,-.79,270286,1561,-8.44,12,20031223,산업재,자본재,기계,500,40968553,3880,3880,3820,684,1173,404,-15399,1.47,,-32.94,-87.65
195870,해성디에스,보통주,18150,-2.48,269771,3086,14.65,12,20160624,IT,반도체,반도체 및 관련장비,5000,17000000,19200,19200,18400,3983,3266,3814,27025,4.99,350,5.76,9.06
003690,코리안리재보험,보통주,7900,.13,266351,9509,5.81,12,19691222,금융,보험,보험,500,120369116,7720,7910,7660,5613,117331,80515,249845,6.52,500,1.68,8.04
011780,금호석유화학,보통주,137500,-1.82,266291,41893,8.81,12,19880122,소재,소재,화학,5000,30467691,137500,142500,135500,41856,45380,49779,367759,-10.87,1500,6.44,11.84
350520,이지스레지던스위탁관리부동산투자회사,보통주,5050,.99,266287,1040,,12,20200805,,,,1000,20600000,5000,5010,4980,686,,,,,,,
053210,케이티스카이라이프,보통주,9660,.83,266149,4620,7.64,12,20110603,경기소비재,미디어,미디어,2500,47821966,9360,9580,9330,1312,8483,6946,69357,.55,350,6.73,8.02
001740,SK네트웍스,보통주,4655,.32,263966,11553,-11.21,12,19770630,산업재,자본재,복합 산업,2500,248187647,4680,4680,4630,2818,101388,130542,109372,3.23,120,-1.37,-5.85
011420,갤럭시아 에스엠,보통주,1490,3.69,263759,410,-29.75,12,19891114,경기소비재,미디어,미디어,500,27549644,1490,1520,1430,275,282,287,-456,30.42,,-4.47,-5.7
144620,코오롱머티리얼,보통주,3445,-1.02,263102,2365,-2.27,12,20120405,경기소비재,내구소비재 및 의류,섬유 및 의복,1000,68658635,3640,3640,3480,1309,1250,993,-6731,3.98,,-27.01,-72.97
012630,에이치디씨,보통주,10500,1.9,262633,6273,2.57,12,19961016,소재,소재,화학,5000,59741721,10300,10450,10200,1561,42090,16167,128121,4.45,200,7.22,12.58
009270,신원,보통주,1345,-.37,262153,1144,110.01,12,19880824,경기소비재,내구소비재 및 의류,섬유 및 의복,500,85042499,1355,1360,1345,360,4034,6749,8963,8.59,,.13,.74
095570,에이제이네트웍스,보통주,3660,-2.6,260541,1714,5.06,12,20150821,산업재,운송,운송인프라,1000,46822295,3735,3850,3685,1475,18033,12028,17844,15.04,300,1.92,15.18
079980,휴비스,보통주,8130,-.62,260394,2805,-746.17,12,20120223,경기소비재,내구소비재 및 의류,섬유 및 의복,5000,34500000,8270,8350,8150,1841,8772,10293,4867,-18.47,150,-.03,-.07
088790,진도,보통주,2830,3.71,255985,352,-16.91,12,20060328,경기소비재,내구소비재 및 의류,섬유 및 의복,500,12447744,2715,2780,2715,97,1451,779,-2921,-35.15,100,-1.79,-2.67
096760,제이더블유홀딩스,보통주,5860,3.24,255270,3894,-12.62,12,20070731,의료,제약 및 바이오,제약,500,66452155,5850,5850,5650,913,12435,7264,2736,.14,87.38,-2.51,-20.18
016740,두올,보통주,3345,.45,254695,905,8.59,12,20160729,경기소비재,자동차 및 부품,자동차부품,2500,27066680,3420,3450,3320,906,3643,4659,27617,-3.56,80,3.68,7.28
030210,케이티비투자증권,보통주,2685,-.19,247852,1619,3.3,12,19961119,금융,증권,증권,5000,60314092,2655,2700,2620,661,28596,2336,37535,1.47,150,2.18,9.18
084680,이월드,보통주,3180,-.63,247464,3280,56.23,12,20050726,경기소비재,소비자 서비스,호텔 및 레저,1000,103139897,3230,3320,3200,510,4818,1832,17433,445.66,,3.45,4.67
010690,화신,보통주,2785,4.49,245837,973,17.19,12,19940114,경기소비재,자동차 및 부품,자동차부품,500,34920410,2720,2720,2640,248,8084,11643,1942,8.23,50,.81,2.24
294870,에이치디씨현대산업개발,보통주,20350,-.49,245467,13412,2.53,12,20180612,산업재,자본재,건설,5000,65907330,20400,20550,20200,5438,44096,42165,551487,50.98,500,8.92,20.3
069960,현대백화점,보통주,66300,-2.26,244838,15516,10.02,12,20021125,경기소비재,유통,백화점,5000,23402441,66900,68900,65600,21233,76231,21989,292245,18.08,1000,3.33,4.64
003580,넥스트사이언스,보통주,5900,-2.37,244711,1900,-9.58,12,19900323,소재,소재,건축소재,500,32486007,6260,6260,6000,2845,1294,350,-4359,164.59,,-15.8,-31.73
122900,아이마켓코리아,보통주,8800,-.34,244432,3115,23.27,12,20100730,경기소비재,유통,온라인쇼핑,500,35393340,8370,8860,8240,4272,10969,29238,52039,-.39,600,2.37,4.31
161390,한국타이어앤테크놀로지,보통주,33800,2.96,243261,41870,9.91,12,20121004,경기소비재,자동차 및 부품,자동차부품,500,123875069,33650,33700,32700,7342,101646,68833,543965,1.3,550,4.3,6.03
334890,이지스밸류플러스위탁관리부동산투자회사,보통주,5010,.5,237463,1202,,08,20200716,,,,1000,24000000,4965,4985,4950,684,15,,0,,,,
012160,영흥,보통주,1120,.45,236844,961,92.09,12,20100125,소재,소재,금속 및 광물,500,85826509,1105,1130,1090,193,3109,1975,3401,.51,30,.35,.64
005850,에스엘,보통주,15150,3.3,233099,7303,7.53,12,19881108,경기소비재,자동차 및 부품,자동차부품,500,48203277,14800,14950,14600,1345,22736,22622,43602,41.51,400,4.35,7.25
267260,현대일렉트릭앤에너지시스템,보통주,14600,1.37,232814,5263,-1.05,12,20170510,산업재,자본재,전기장비,5000,36047135,14650,14900,14400,4253,22565,17711,-156694,-8.72,,-11.54,-34.08
007070,지에스리테일,보통주,35500,-1.69,231999,27335,22.7,12,20111223,경기소비재,유통,도소매,1000,77000000,36450,36450,35500,10832,70548,90069,238836,3.63,750,2.36,6.25
000910,유니온,보통주,7320,.68,231491,1143,-3.96,12,19960703,소재,소재,건축소재,500,15611619,7340,7510,7230,1657,3252,2124,10890,1.71,100,-4,-14.93
016090,대현,보통주,1860,1.08,230981,824,6.64,12,19900920,경기소비재,내구소비재 및 의류,섬유 및 의복,500,44282310,1840,1880,1820,602,2637,2996,20244,4.63,100,6.37,8.65
009410,태영건설,보통주,10000,-1.5,230210,3890,5.19,12,19891113,산업재,자본재,건설,500,38899098,9980,10150,9850,3753,59161,39244,391222,6.32,150,1.83,8.38
009190,대양금속,보통주,3280,-1.83,226764,970,113.98,12,19940429,소재,소재,금속 및 광물,500,29565939,3430,3430,3340,712,905,1516,3243,-8.15,,3.8,7.06
071970,STX중공업,보통주,3830,-1.44,226386,1086,-2.46,12,20090515,산업재,자본재,조선,2500,28365976,3910,3990,3800,581,4475,2540,-10696,18.24,,-6.86,-22.78
033530,세종공업,보통주,8290,-.24,224728,2187,18.79,12,20020925,경기소비재,자동차 및 부품,자동차부품,500,26376550,8750,8760,8300,2817,9960,12217,13168,11.11,50,.21,1.52
095720,웅진씽크빅,보통주,2600,-.19,223888,3052,-2.52,12,20070531,경기소비재,소비자 서비스,교육,500,117401592,2585,2615,2580,486,24630,6522,21654,1.45,310,-9.06,-35.62
002880,대유에이텍,보통주,801,-.12,221654,856,9.67,12,19770218,경기소비재,자동차 및 부품,자동차부품,500,106915987,815,815,801,131,11173,12850,31291,15.74,,1.78,9.75
001210,금호전기,보통주,4620,-3.68,220165,554,-1.21,12,19731115,IT,디스플레이,디스플레이 및 관련부품,500,11981820,4600,4805,4490,1266,731,629,-4176,-1.06,,-27.31,-80.13
026960,동서,보통주,29850,3.18,217760,29760,12.67,12,20160715,필수소비재,음식료 및 담배,식료품,500,99700000,29000,29000,28200,3700,14783,5022,38472,-10.88,700,9.66,10.53
003680,한성기업,보통주,12600,-1.19,216679,782,-1.89,12,19890126,필수소비재,음식료 및 담배,식료품,5000,6209515,12400,13300,11900,5744,2336,2701,-8255,-5.85,,-7.62,-33.45
